OrderDetailID,OrderID,ProductID,Quantity,Discount
OD12925,O4300,P046,4,0
OD12926,O4300,P018,2,15
OD12927,O4301,P004,3,0
OD12928,O4301,P044,1,5
OD12929,O4302,P044,5,0
OD12930,O4302,P042,4,10
OD12931,O4302,P027,5,15
OD12932,O4302,P003,5,0
OD12933,O4303,P033,1,20
OD12934,O4303,P028,1,0
OD12935,O4303,P031,1,0
OD12936,O4303,P011,2,10
OD12937,O4303,P034,2,15
OD12938,O4304,P019,1,20
OD12939,O4304,P020,4,0
OD12940,O4304,P004,2,15
OD12941,O4305,P017,2,5
OD12942,O4305,P029,5,0
OD12943,O4305,P006,5,15
OD12944,O4305,P035,3,5
OD12945,O4306,P003,2,5
OD12946,O4307,P038,3,0
OD12947,O4307,P009,4,0
OD12948,O4307,P030,5,20
OD12949,O4307,P022,2,15
OD12950,O4307,P034,4,10
OD12951,O4308,P023,1,0
OD12952,O4308,P005,3,20
OD12953,O4309,P027,1,20
OD12954,O4310,P041,2,5
OD12955,O4310,P038,1,15
OD12956,O4310,P034,3,20
OD12957,O4311,P044,2,20
OD12958,O4311,P016,5,0
OD12959,O4311,P028,5,0
OD12960,O4311,P002,5,10
OD12961,O4312,P034,5,10
OD12962,O4313,P019,3,10
OD12963,O4314,P020,3,0
OD12964,O4314,P029,3,0
OD12965,O4314,P026,5,0
OD12966,O4314,P005,2,0
OD12967,O4315,P003,3,20
OD12968,O4315,P039,5,0
OD12969,O4316,P017,1,10
OD12970,O4316,P050,4,0
OD12971,O4316,P005,2,20
OD12972,O4316,P023,3,0
OD12973,O4316,P015,3,0
OD12974,O4317,P043,1,10
OD12975,O4318,P013,5,20
OD12976,O4318,P001,3,5
OD12977,O4319,P038,4,15
OD12978,O4319,P050,2,10
OD12979,O4320,P033,2,20
OD12980,O4321,P018,4,15
OD12981,O4322,P036,1,5
OD12982,O4322,P014,1,15
OD12983,O4322,P010,2,10
OD12984,O4322,P045,5,20
OD12985,O4322,P004,5,20
OD12986,O4323,P026,1,20
OD12987,O4323,P019,3,0
OD12988,O4323,P031,3,20
OD12989,O4323,P030,3,20
OD12990,O4323,P020,2,5
OD12991,O4324,P042,4,5
OD12992,O4325,P036,4,20
OD12993,O4325,P020,4,20
OD12994,O4325,P033,1,0
OD12995,O4326,P026,3,10
OD12996,O4326,P016,2,20
OD12997,O4327,P027,5,10
OD12998,O4328,P037,2,15
OD12999,O4328,P019,5,20
OD13000,O4329,P026,1,10
OD13001,O4329,P020,1,15
OD13002,O4329,P039,3,15
OD13003,O4329,P003,5,5
OD13004,O4329,P041,1,15
OD13005,O4330,P018,4,20
OD13006,O4330,P003,2,5
OD13007,O4331,P036,2,20
OD13008,O4332,P030,1,0
OD13009,O4333,P006,4,20
OD13010,O4333,P040,4,5
OD13011,O4333,P004,3,0
OD13012,O4333,P015,1,0
OD13013,O4334,P004,5,15
OD13014,O4334,P042,3,15
OD13015,O4335,P015,5,20
OD13016,O4335,P001,3,15
OD13017,O4336,P012,4,15
OD13018,O4336,P046,4,15
OD13019,O4336,P004,5,0
OD13020,O4336,P047,4,15
OD13021,O4337,P005,4,15
OD13022,O4337,P044,5,10
OD13023,O4337,P024,2,10
OD13024,O4337,P010,2,20
OD13025,O4337,P007,5,10
OD13026,O4338,P041,5,20
OD13027,O4338,P048,4,10
OD13028,O4338,P038,3,10
OD13029,O4338,P035,5,20
OD13030,O4339,P036,2,5
OD13031,O4339,P045,3,20
OD13032,O4339,P018,1,0
OD13033,O4339,P043,4,5
OD13034,O4340,P030,5,15
OD13035,O4340,P024,2,15
OD13036,O4340,P047,4,0
OD13037,O4340,P041,1,0
OD13038,O4340,P036,5,5
OD13039,O4341,P036,4,10
OD13040,O4341,P038,1,15
OD13041,O4341,P018,1,15
OD13042,O4341,P031,3,20
OD13043,O4341,P005,4,5
OD13044,O4342,P021,3,15
OD13045,O4342,P025,4,5
OD13046,O4343,P049,2,5
OD13047,O4343,P010,4,0
OD13048,O4343,P017,4,5
OD13049,O4344,P002,3,5
OD13050,O4344,P018,4,20
OD13051,O4345,P008,5,10
OD13052,O4345,P012,3,20
OD13053,O4345,P028,4,10
OD13054,O4346,P003,2,15
OD13055,O4346,P005,5,20
OD13056,O4346,P014,5,20
OD13057,O4346,P022,5,15
OD13058,O4346,P023,2,0
OD13059,O4347,P027,5,5
OD13060,O4347,P019,5,15
OD13061,O4348,P034,3,0
OD13062,O4348,P016,4,20
OD13063,O4348,P030,4,5
OD13064,O4348,P039,5,0
OD13065,O4348,P014,5,15
OD13066,O4349,P014,4,20
OD13067,O4349,P001,2,0
OD13068,O4349,P002,2,10
OD13069,O4350,P015,2,10
OD13070,O4350,P034,2,0
OD13071,O4350,P016,3,5
OD13072,O4350,P009,3,5
OD13073,O4350,P036,2,0
OD13074,O4351,P002,5,0
OD13075,O4351,P031,3,0
OD13076,O4352,P032,5,10
OD13077,O4353,P040,5,5
OD13078,O4353,P032,5,10
OD13079,O4354,P035,3,10
OD13080,O4354,P031,4,10
OD13081,O4354,P015,1,5
OD13082,O4354,P021,1,20
OD13083,O4354,P046,5,0
OD13084,O4355,P049,5,0
OD13085,O4355,P029,2,0
OD13086,O4355,P027,3,20
OD13087,O4356,P024,5,0
OD13088,O4356,P012,4,15
OD13089,O4356,P020,1,10
OD13090,O4356,P047,4,0
OD13091,O4357,P029,5,15
OD13092,O4357,P045,2,0
OD13093,O4357,P037,4,15
OD13094,O4357,P013,3,0
OD13095,O4358,P024,3,5
OD13096,O4358,P022,2,0
OD13097,O4359,P039,2,15
OD13098,O4359,P018,2,20
OD13099,O4359,P014,4,15
OD13100,O4359,P015,2,0
OD13101,O4359,P019,5,0
OD13102,O4360,P022,2,20
OD13103,O4361,P012,3,20
OD13104,O4361,P046,3,0
OD13105,O4361,P037,3,5
OD13106,O4361,P024,3,5
OD13107,O4362,P032,5,20
OD13108,O4362,P017,2,0
OD13109,O4362,P041,3,0
OD13110,O4363,P039,3,20
OD13111,O4363,P036,4,15
OD13112,O4363,P008,4,5
OD13113,O4363,P038,2,20
OD13114,O4364,P002,5,20
OD13115,O4364,P013,3,0
OD13116,O4364,P049,1,20
OD13117,O4365,P031,4,20
OD13118,O4366,P045,2,0
OD13119,O4366,P012,3,20
OD13120,O4366,P032,4,0
OD13121,O4367,P043,5,0
OD13122,O4368,P048,5,20
OD13123,O4368,P004,2,15
OD13124,O4369,P021,4,0
OD13125,O4369,P016,2,20
OD13126,O4369,P037,1,0
OD13127,O4369,P036,3,15
OD13128,O4369,P045,2,0
OD13129,O4370,P023,5,5
OD13130,O4370,P027,2,0
OD13131,O4370,P025,1,5
OD13132,O4370,P013,2,15
OD13133,O4370,P038,4,20
OD13134,O4371,P015,5,0
OD13135,O4371,P030,4,0
OD13136,O4371,P006,1,15
OD13137,O4371,P018,1,15
OD13138,O4372,P017,4,0
OD13139,O4373,P040,1,20
OD13140,O4373,P026,3,10
OD13141,O4373,P031,3,10
OD13142,O4374,P018,5,5
OD13143,O4374,P020,2,20
OD13144,O4374,P008,3,15
OD13145,O4375,P020,1,20
OD13146,O4375,P044,3,0
OD13147,O4376,P004,1,0
OD13148,O4376,P039,3,15
OD13149,O4377,P017,1,0
OD13150,O4378,P020,2,0
OD13151,O4378,P010,3,20
OD13152,O4378,P036,4,0
OD13153,O4379,P016,2,20
OD13154,O4380,P011,3,10
OD13155,O4381,P038,5,20
OD13156,O4381,P013,2,15
OD13157,O4382,P019,5,5
OD13158,O4382,P028,3,20
OD13159,O4382,P018,2,15
OD13160,O4383,P002,5,10
OD13161,O4383,P024,2,0
OD13162,O4383,P009,4,15
OD13163,O4384,P048,4,5
OD13164,O4384,P040,5,20
OD13165,O4384,P020,2,5
OD13166,O4384,P039,2,10
OD13167,O4385,P039,4,5
OD13168,O4386,P005,4,15
OD13169,O4386,P039,1,15
OD13170,O4386,P025,4,5
OD13171,O4386,P047,1,0
OD13172,O4387,P014,1,20
OD13173,O4387,P043,1,10
OD13174,O4387,P050,5,5
OD13175,O4387,P006,4,0
OD13176,O4388,P026,3,0
OD13177,O4388,P022,4,15
OD13178,O4388,P019,1,10
OD13179,O4389,P034,5,0
OD13180,O4389,P050,2,10
OD13181,O4389,P019,3,10
OD13182,O4389,P021,3,10
OD13183,O4389,P008,5,10
OD13184,O4390,P014,4,20
OD13185,O4390,P021,1,5
OD13186,O4390,P033,1,10
OD13187,O4390,P042,2,20
OD13188,O4391,P027,4,0
OD13189,O4391,P035,3,0
OD13190,O4391,P046,5,10
OD13191,O4392,P047,2,5
OD13192,O4392,P045,3,5
OD13193,O4392,P034,5,5
OD13194,O4393,P008,5,20
OD13195,O4394,P030,5,5
OD13196,O4394,P038,1,15
OD13197,O4394,P020,3,15
OD13198,O4395,P006,5,15
OD13199,O4395,P002,4,0
OD13200,O4395,P038,5,5
OD13201,O4396,P014,4,10
OD13202,O4396,P012,4,10
OD13203,O4396,P028,5,20
OD13204,O4397,P018,3,15
OD13205,O4397,P046,1,15
OD13206,O4397,P008,1,15
OD13207,O4398,P003,4,15
OD13208,O4399,P017,3,5
OD13209,O4399,P044,1,0
OD13210,O4399,P021,5,5
OD13211,O4399,P012,2,0
OD13212,O4400,P029,3,20
OD13213,O4400,P003,2,10
OD13214,O4400,P039,4,20
OD13215,O4401,P048,5,15
OD13216,O4401,P042,3,0
OD13217,O4401,P023,3,15
OD13218,O4402,P010,5,10
OD13219,O4402,P001,4,15
OD13220,O4402,P020,3,20
OD13221,O4403,P007,1,20
OD13222,O4403,P024,5,15
OD13223,O4403,P038,4,0
OD13224,O4403,P003,5,10
OD13225,O4403,P046,1,20
OD13226,O4404,P028,1,20
OD13227,O4404,P046,1,15
OD13228,O4405,P008,4,10
OD13229,O4405,P043,4,20
OD13230,O4405,P046,1,0
OD13231,O4405,P034,4,20
OD13232,O4405,P031,5,20
OD13233,O4406,P003,3,5
OD13234,O4406,P048,3,10
OD13235,O4407,P015,4,10
OD13236,O4407,P037,1,20
OD13237,O4407,P008,5,10
OD13238,O4407,P040,4,0
OD13239,O4408,P049,3,15
OD13240,O4408,P042,5,15
OD13241,O4408,P029,2,5
OD13242,O4408,P001,4,5
OD13243,O4408,P004,1,0
OD13244,O4409,P047,2,0
OD13245,O4410,P016,4,20
OD13246,O4410,P018,1,10
OD13247,O4410,P014,1,0
OD13248,O4410,P036,5,5
OD13249,O4410,P011,3,5
OD13250,O4411,P006,5,15
OD13251,O4411,P049,3,10
OD13252,O4412,P042,3,20
OD13253,O4412,P026,5,15
OD13254,O4412,P022,2,5
OD13255,O4412,P015,1,0
OD13256,O4412,P039,1,5
OD13257,O4413,P040,1,20
OD13258,O4414,P042,5,20
OD13259,O4414,P004,5,20
OD13260,O4414,P014,4,0
OD13261,O4414,P001,3,5
OD13262,O4414,P049,2,0
OD13263,O4415,P014,2,15
OD13264,O4415,P026,3,0
OD13265,O4415,P047,4,0
OD13266,O4415,P048,4,10
OD13267,O4415,P017,2,5
OD13268,O4416,P036,2,10
OD13269,O4417,P004,1,10
OD13270,O4417,P041,5,10
OD13271,O4418,P037,4,10
OD13272,O4418,P006,3,15
OD13273,O4418,P039,5,15
OD13274,O4418,P031,4,20
OD13275,O4419,P023,2,20
OD13276,O4420,P006,5,0
OD13277,O4420,P033,3,20
OD13278,O4420,P024,1,0
OD13279,O4420,P007,3,5
OD13280,O4421,P019,5,20
OD13281,O4421,P004,1,10
OD13282,O4422,P042,5,15
OD13283,O4422,P043,2,5
OD13284,O4423,P037,1,0
OD13285,O4423,P006,2,15
OD13286,O4423,P040,2,5
OD13287,O4423,P032,5,10
OD13288,O4424,P034,2,10
OD13289,O4424,P042,5,0
OD13290,O4424,P027,5,5
OD13291,O4425,P007,4,10
OD13292,O4425,P031,3,5
OD13293,O4425,P004,2,10
OD13294,O4425,P006,4,0
OD13295,O4426,P041,4,15
OD13296,O4426,P018,5,10
OD13297,O4427,P006,1,10
OD13298,O4428,P027,5,10
OD13299,O4428,P012,5,20
OD13300,O4428,P007,3,20
OD13301,O4428,P008,2,20
OD13302,O4428,P022,4,20
OD13303,O4429,P038,3,20
OD13304,O4429,P024,2,20
OD13305,O4430,P014,1,10
OD13306,O4430,P030,1,20
OD13307,O4431,P033,3,10
OD13308,O4431,P019,3,15
OD13309,O4431,P006,4,15
OD13310,O4432,P024,3,15
OD13311,O4432,P050,2,20
OD13312,O4432,P044,5,0
OD13313,O4432,P046,2,20
OD13314,O4433,P036,2,20
OD13315,O4434,P010,4,15
OD13316,O4434,P039,1,0
OD13317,O4434,P008,1,0
OD13318,O4434,P001,1,0
OD13319,O4434,P007,3,15
OD13320,O4435,P027,4,5
OD13321,O4435,P043,5,5
OD13322,O4435,P047,3,0
OD13323,O4435,P030,3,15
OD13324,O4436,P014,3,5
OD13325,O4437,P027,5,0
OD13326,O4437,P047,5,5
OD13327,O4437,P048,2,10
OD13328,O4437,P028,4,5
OD13329,O4438,P020,3,20
OD13330,O4439,P048,2,10
OD13331,O4439,P036,1,10
OD13332,O4439,P017,3,10
OD13333,O4439,P034,5,10
OD13334,O4439,P042,1,15
OD13335,O4440,P020,5,5
OD13336,O4440,P006,5,20
OD13337,O4440,P026,1,10
OD13338,O4441,P014,4,5
OD13339,O4441,P018,1,20
OD13340,O4441,P017,1,5
OD13341,O4441,P029,1,15
OD13342,O4442,P041,3,15
OD13343,O4442,P040,5,20
OD13344,O4442,P042,3,10
OD13345,O4443,P029,2,5
OD13346,O4443,P016,3,20
OD13347,O4443,P034,5,0
OD13348,O4443,P035,2,5
OD13349,O4443,P025,5,10
OD13350,O4444,P029,3,10
OD13351,O4444,P033,5,15
OD13352,O4444,P025,5,0
OD13353,O4444,P021,3,5
OD13354,O4445,P028,3,5
OD13355,O4445,P048,2,20
OD13356,O4446,P023,3,5
OD13357,O4446,P049,4,0
OD13358,O4446,P041,4,0
OD13359,O4447,P015,3,20
OD13360,O4447,P032,3,20
OD13361,O4447,P003,3,15
OD13362,O4447,P029,5,5
OD13363,O4448,P002,2,0
OD13364,O4448,P018,3,20
OD13365,O4449,P046,2,15
OD13366,O4450,P038,4,5
OD13367,O4450,P023,3,15
OD13368,O4450,P006,3,15
OD13369,O4450,P022,1,15
OD13370,O4450,P039,3,10
OD13371,O4451,P046,2,15
OD13372,O4451,P019,5,15
OD13373,O4452,P035,1,20
OD13374,O4452,P039,3,20
OD13375,O4453,P041,1,15
OD13376,O4453,P029,1,20
OD13377,O4454,P041,3,5
OD13378,O4454,P045,3,5
OD13379,O4454,P002,5,0
OD13380,O4454,P016,1,10
OD13381,O4454,P044,3,20
OD13382,O4455,P049,2,5
OD13383,O4455,P037,2,10
OD13384,O4455,P031,4,5
OD13385,O4455,P047,5,10
OD13386,O4455,P005,1,20
OD13387,O4456,P004,1,10
OD13388,O4456,P034,3,10
OD13389,O4456,P023,4,15
OD13390,O4456,P014,2,20
OD13391,O4457,P050,4,0
OD13392,O4457,P048,4,5
OD13393,O4457,P037,5,20
OD13394,O4457,P038,2,15
OD13395,O4458,P010,1,20
OD13396,O4458,P003,4,10
OD13397,O4458,P027,1,0
OD13398,O4458,P008,3,10
OD13399,O4458,P009,1,10
OD13400,O4459,P029,1,10
OD13401,O4459,P019,4,20
OD13402,O4459,P008,2,10
OD13403,O4459,P028,1,5
OD13404,O4459,P027,1,5
OD13405,O4460,P040,4,5
OD13406,O4460,P004,2,5
OD13407,O4460,P028,4,20
OD13408,O4460,P038,1,5
OD13409,O4460,P026,4,20
OD13410,O4461,P027,1,20
OD13411,O4461,P046,5,0
OD13412,O4461,P002,1,15
OD13413,O4461,P010,2,20
OD13414,O4462,P012,2,15
OD13415,O4463,P034,3,5
OD13416,O4463,P014,2,10
OD13417,O4463,P039,4,20
OD13418,O4463,P019,2,15
OD13419,O4463,P015,4,15
OD13420,O4464,P039,1,0
OD13421,O4464,P004,1,20
OD13422,O4464,P027,1,0
OD13423,O4464,P016,4,15
OD13424,O4465,P016,1,20
OD13425,O4465,P027,5,15
OD13426,O4465,P048,1,0
OD13427,O4465,P014,5,10
OD13428,O4466,P036,5,5
OD13429,O4466,P007,1,15
OD13430,O4466,P026,3,15
OD13431,O4466,P042,1,0
OD13432,O4466,P030,4,5
OD13433,O4467,P042,3,0
OD13434,O4467,P049,4,20
OD13435,O4467,P048,5,0
OD13436,O4467,P018,5,0
OD13437,O4467,P040,5,10
OD13438,O4468,P026,2,0
OD13439,O4469,P021,3,10
OD13440,O4469,P003,2,5
OD13441,O4469,P018,2,10
OD13442,O4470,P035,4,5
OD13443,O4470,P036,4,15
OD13444,O4470,P047,5,20
OD13445,O4470,P025,2,5
OD13446,O4470,P049,3,10
OD13447,O4471,P008,2,5
OD13448,O4472,P017,1,10
OD13449,O4472,P021,3,20
OD13450,O4472,P009,5,20
OD13451,O4473,P027,4,20
OD13452,O4473,P039,1,20
OD13453,O4474,P035,4,0
OD13454,O4474,P028,2,10
OD13455,O4474,P036,5,0
OD13456,O4474,P046,3,10
OD13457,O4474,P013,2,15
OD13458,O4475,P017,4,5
OD13459,O4475,P005,3,20
OD13460,O4475,P029,1,10
OD13461,O4476,P037,2,0
OD13462,O4476,P023,3,5
OD13463,O4476,P045,4,10
OD13464,O4477,P021,5,0
OD13465,O4477,P013,3,10
OD13466,O4477,P006,1,15
OD13467,O4477,P041,3,0
OD13468,O4477,P034,4,5
OD13469,O4478,P002,5,15
OD13470,O4478,P046,1,15
OD13471,O4479,P014,5,10
OD13472,O4479,P008,4,5
OD13473,O4479,P019,3,10
OD13474,O4479,P042,3,10
OD13475,O4480,P013,5,20
OD13476,O4480,P020,4,10
OD13477,O4480,P046,1,15
OD13478,O4480,P047,4,15
OD13479,O4480,P023,2,20
OD13480,O4481,P043,5,20
OD13481,O4481,P045,5,10
OD13482,O4482,P032,2,15
OD13483,O4482,P028,3,0
OD13484,O4483,P040,5,5
OD13485,O4483,P033,4,10
OD13486,O4483,P031,4,20
OD13487,O4484,P042,4,20
OD13488,O4484,P015,3,10
OD13489,O4485,P036,1,0
OD13490,O4485,P027,2,5
OD13491,O4486,P034,3,20
OD13492,O4486,P040,3,20
OD13493,O4486,P010,4,0
OD13494,O4486,P002,2,10
OD13495,O4486,P031,2,0
OD13496,O4487,P014,2,5
OD13497,O4487,P029,5,5
OD13498,O4487,P025,1,20
OD13499,O4487,P030,5,10
OD13500,O4487,P043,2,10
OD13501,O4488,P008,2,20
OD13502,O4488,P033,3,20
OD13503,O4488,P039,3,0
OD13504,O4489,P043,1,5
OD13505,O4489,P036,4,0
OD13506,O4490,P039,1,5
OD13507,O4490,P034,4,5
OD13508,O4490,P041,5,10
OD13509,O4490,P032,4,20
OD13510,O4491,P044,1,5
OD13511,O4491,P042,1,0
OD13512,O4491,P019,4,15
OD13513,O4491,P032,4,5
OD13514,O4491,P049,2,5
OD13515,O4492,P030,5,10
OD13516,O4492,P011,2,20
OD13517,O4492,P044,4,20
OD13518,O4493,P039,3,15
OD13519,O4493,P044,4,15
OD13520,O4493,P029,5,0
OD13521,O4494,P012,2,15
OD13522,O4494,P024,1,0
OD13523,O4494,P028,5,15
OD13524,O4494,P023,5,5
OD13525,O4495,P045,1,20
OD13526,O4496,P026,3,20
OD13527,O4497,P035,2,5
OD13528,O4497,P003,5,10
OD13529,O4497,P023,3,15
OD13530,O4497,P028,2,0
OD13531,O4498,P046,2,0
OD13532,O4498,P007,4,0
OD13533,O4498,P018,4,5
OD13534,O4499,P026,1,0
OD13535,O4499,P035,2,20
OD13536,O4499,P015,4,10
OD13537,O4499,P042,3,20
OD13538,O4499,P050,2,10
OD13539,O4500,P041,1,0
OD13540,O4500,P032,3,15
OD13541,O4500,P048,2,0
OD13542,O4501,P014,1,0
OD13543,O4501,P009,4,15
OD13544,O4502,P017,3,15
OD13545,O4502,P014,3,15
OD13546,O4503,P050,4,0
OD13547,O4503,P034,4,20
OD13548,O4503,P004,1,0
OD13549,O4504,P041,1,10
OD13550,O4504,P028,3,10
OD13551,O4504,P036,2,5
OD13552,O4505,P036,4,0
OD13553,O4505,P010,5,0
OD13554,O4505,P022,1,5
OD13555,O4506,P041,4,5
OD13556,O4506,P010,3,15
OD13557,O4506,P035,2,0
OD13558,O4506,P020,5,20
OD13559,O4507,P025,1,20
OD13560,O4507,P031,3,20
OD13561,O4508,P043,2,0
OD13562,O4508,P007,2,20
OD13563,O4508,P048,3,20
OD13564,O4508,P003,1,0
OD13565,O4508,P027,4,10
OD13566,O4509,P018,2,0
OD13567,O4509,P030,5,20
OD13568,O4509,P028,4,10
OD13569,O4509,P003,3,20
OD13570,O4509,P036,4,0
OD13571,O4510,P017,3,5
OD13572,O4510,P009,2,10
OD13573,O4510,P026,5,0
OD13574,O4510,P041,3,5
OD13575,O4510,P007,4,15
OD13576,O4511,P004,2,20
OD13577,O4511,P042,2,0
OD13578,O4511,P013,1,20
OD13579,O4511,P032,4,20
OD13580,O4511,P007,2,0
OD13581,O4512,P007,5,15
OD13582,O4512,P001,4,0
OD13583,O4512,P021,1,10
OD13584,O4513,P002,4,20
OD13585,O4513,P001,3,10
OD13586,O4513,P046,4,15
OD13587,O4514,P015,2,10
OD13588,O4515,P043,2,0
OD13589,O4515,P007,1,0
OD13590,O4515,P014,2,5
OD13591,O4516,P017,4,20
OD13592,O4516,P004,1,20
OD13593,O4516,P014,5,5
OD13594,O4517,P028,1,5
OD13595,O4518,P041,4,15
OD13596,O4518,P037,2,5
OD13597,O4518,P030,5,0
OD13598,O4518,P039,4,10
OD13599,O4519,P027,2,5
OD13600,O4519,P007,4,10
OD13601,O4519,P012,1,5
OD13602,O4519,P017,2,20
OD13603,O4519,P037,5,10
OD13604,O4520,P008,4,0
OD13605,O4520,P028,2,20
OD13606,O4520,P037,1,10
OD13607,O4521,P024,1,10
OD13608,O4521,P003,5,10
OD13609,O4521,P050,5,20
OD13610,O4521,P029,4,10
OD13611,O4522,P010,1,5
OD13612,O4522,P031,2,5
OD13613,O4522,P009,2,5
OD13614,O4522,P016,4,10
OD13615,O4522,P018,3,0
OD13616,O4523,P030,3,10
OD13617,O4524,P035,3,10
OD13618,O4524,P042,2,5
OD13619,O4524,P024,5,0
OD13620,O4524,P045,3,10
OD13621,O4524,P046,3,10
OD13622,O4525,P022,2,20
OD13623,O4525,P021,5,0
OD13624,O4525,P017,3,15
OD13625,O4525,P040,1,5
OD13626,O4525,P036,2,15
OD13627,O4526,P025,3,10
OD13628,O4526,P037,2,20
OD13629,O4526,P012,5,15
OD13630,O4526,P002,4,15
OD13631,O4526,P026,4,15
OD13632,O4527,P047,5,5
OD13633,O4527,P017,3,15
OD13634,O4527,P032,5,20
OD13635,O4528,P024,1,20
OD13636,O4528,P002,2,20
OD13637,O4528,P028,4,10
OD13638,O4529,P030,2,0
OD13639,O4529,P019,1,10
OD13640,O4529,P048,4,15
OD13641,O4529,P038,2,0
OD13642,O4529,P011,5,20
OD13643,O4530,P033,3,10
OD13644,O4530,P028,3,10
OD13645,O4530,P025,5,0
OD13646,O4530,P021,2,0
OD13647,O4530,P029,3,5
OD13648,O4531,P036,1,10
OD13649,O4531,P048,2,20
OD13650,O4531,P022,5,15
OD13651,O4532,P007,4,5
OD13652,O4533,P039,5,15
OD13653,O4534,P022,1,5
OD13654,O4534,P005,1,10
OD13655,O4534,P002,3,15
OD13656,O4535,P012,4,20
OD13657,O4536,P022,5,5
OD13658,O4537,P046,5,15
OD13659,O4537,P011,3,15
OD13660,O4538,P020,4,15
OD13661,O4538,P032,4,15
OD13662,O4538,P027,1,15
OD13663,O4539,P022,5,5
OD13664,O4539,P026,1,5
OD13665,O4539,P045,5,0
OD13666,O4539,P012,4,20
OD13667,O4540,P050,3,15
OD13668,O4541,P007,2,0
OD13669,O4541,P002,4,20
OD13670,O4542,P001,3,10
OD13671,O4542,P026,1,5
OD13672,O4542,P050,3,15
OD13673,O4543,P037,1,0
OD13674,O4543,P041,1,0
OD13675,O4544,P037,3,10
OD13676,O4544,P027,5,0
OD13677,O4544,P033,5,0
OD13678,O4545,P036,1,10
OD13679,O4546,P016,1,5
OD13680,O4546,P035,2,15
OD13681,O4546,P030,3,20
OD13682,O4546,P049,1,10
OD13683,O4546,P041,2,15
OD13684,O4547,P048,2,15
OD13685,O4547,P050,1,10
OD13686,O4547,P021,5,5
OD13687,O4548,P030,3,10
OD13688,O4548,P033,3,0
OD13689,O4548,P006,2,5
OD13690,O4548,P021,5,20
OD13691,O4549,P044,1,20
OD13692,O4549,P008,1,20
OD13693,O4550,P019,5,5
OD13694,O4550,P015,3,15
OD13695,O4550,P030,1,20
OD13696,O4550,P031,4,20
OD13697,O4550,P036,2,20
OD13698,O4551,P031,4,20
OD13699,O4552,P014,1,10
OD13700,O4552,P008,4,20
OD13701,O4552,P007,3,0
OD13702,O4553,P011,1,0
OD13703,O4553,P027,2,10
OD13704,O4554,P036,3,15
OD13705,O4554,P049,5,15
OD13706,O4554,P020,3,15
OD13707,O4554,P042,2,0
OD13708,O4554,P008,1,15
OD13709,O4555,P030,3,15
OD13710,O4556,P048,5,15
OD13711,O4557,P010,2,0
OD13712,O4558,P001,4,20
OD13713,O4558,P047,4,20
OD13714,O4559,P003,5,0
OD13715,O4559,P017,5,5
OD13716,O4559,P001,5,20
OD13717,O4559,P050,3,5
OD13718,O4560,P003,5,15
OD13719,O4560,P029,2,10
OD13720,O4560,P043,5,15
OD13721,O4561,P049,4,0
OD13722,O4561,P027,2,5
OD13723,O4561,P030,1,5
OD13724,O4561,P040,2,0
OD13725,O4561,P017,4,15
OD13726,O4562,P024,1,10
OD13727,O4562,P022,3,5
OD13728,O4562,P041,2,0
OD13729,O4563,P018,4,15
OD13730,O4563,P020,2,10
OD13731,O4563,P034,1,10
OD13732,O4563,P015,2,15
OD13733,O4563,P049,5,20
OD13734,O4564,P016,5,0
OD13735,O4564,P019,1,5
OD13736,O4564,P024,1,0
OD13737,O4564,P045,4,5
OD13738,O4564,P003,1,0
OD13739,O4565,P027,2,5
OD13740,O4565,P033,5,20
OD13741,O4565,P026,4,5
OD13742,O4566,P007,4,20
OD13743,O4566,P049,1,5
OD13744,O4566,P005,2,10
OD13745,O4566,P034,3,20
OD13746,O4566,P023,1,5
OD13747,O4567,P003,2,20
OD13748,O4567,P034,2,20
OD13749,O4567,P046,4,15
OD13750,O4568,P033,5,5
OD13751,O4568,P016,4,5
OD13752,O4569,P012,4,20
OD13753,O4569,P010,1,0
OD13754,O4569,P032,1,20
OD13755,O4569,P008,2,20
OD13756,O4569,P039,4,10
OD13757,O4570,P014,3,0
OD13758,O4570,P027,2,15
OD13759,O4570,P004,1,15
OD13760,O4570,P026,1,15
OD13761,O4571,P036,1,5
OD13762,O4571,P044,4,10
OD13763,O4571,P006,2,20
OD13764,O4571,P026,5,20
OD13765,O4572,P039,3,15
OD13766,O4572,P035,3,20
OD13767,O4572,P030,2,0
OD13768,O4572,P050,3,20
OD13769,O4573,P018,4,15
OD13770,O4573,P003,2,0
OD13771,O4573,P010,4,0
OD13772,O4573,P037,1,5
OD13773,O4574,P042,1,0
OD13774,O4575,P027,2,10
OD13775,O4575,P045,3,20
OD13776,O4575,P033,2,5
OD13777,O4575,P035,1,0
OD13778,O4576,P007,3,5
OD13779,O4576,P044,5,20
OD13780,O4576,P018,5,0
OD13781,O4576,P049,2,5
OD13782,O4577,P027,3,15
OD13783,O4577,P015,1,20
OD13784,O4578,P044,5,15
OD13785,O4579,P027,4,20
OD13786,O4580,P012,4,20
OD13787,O4580,P024,3,0
OD13788,O4581,P050,1,15
OD13789,O4581,P026,4,5
OD13790,O4581,P038,4,0
OD13791,O4581,P040,4,0
OD13792,O4582,P024,5,20
OD13793,O4582,P033,3,0
OD13794,O4583,P008,3,20
OD13795,O4583,P044,3,20
OD13796,O4583,P039,2,0
OD13797,O4584,P003,4,20
